TMDb-MovieId,IMDb-MovieId,Movie-Title,Original-Language,Popularity,Release-Date,Runtime,Production-Companies,Production-Countries,Budget,Revenue,Genre,Writer,Director,Actor,Rating
448095,tt2160105,I Still See You,en,14.579,2018-09-27,98,"Reliance Entertainment,Gold Circle Films,Lionsgate","Canada,United States of America",0,0,"Fantasy,Horror,Sci-Fi","Jason Fuchs,Daniel Waters",Scott Speer,"Bella Thorne,Richard Harmon,Dermot Mulroney",5.8
490004,tt2140629,Arizona,en,6.476,2018-08-24,85,"Rough House Pictures,Imperative Entertainment",United States of America,0,0,"Comedy,Thriller",Luke Del Tredici,Jonathan Watson,"Danny McBride,Rosemarie DeWitt,Lolli Sorenson",5.8
503616,tt2126357,Second Act,en,13.157,2018-11-22,100,"STX Entertainment,Nuyorican Productions,Universal Pictures",United States of America,16000000,72282227,"Comedy,Drama,Romance","Justin Zackham,Elaine Goldsmith-Thomas",Peter Segal,"Jennifer Lopez,Vanessa Hudgens,Leah Remini",5.8
463821,tt2119543,The House with a Clock in Its Walls,en,16.828,2018-09-15,105,"Amblin Entertainment,Mythology Entertainment,Reliance Entertainment,Universal Pictures,DreamWorks Pictures","Canada,India,United States of America",42000000,131457147,"Comedy,Family,Fantasy","John Bellairs,Eric Kripke",Eli Roth,"Jack Black,Cate Blanchett,Owen Vaccaro",6.0
340601,tt2069797,Delirium,en,7.265,2018-05-10,96,"Appian Way,Blumhouse Productions,GK Films,Universal Pictures",United States of America,0,0,"Horror,Thriller",Adam Alleca,Dennis Iliadis,"Topher Grace,Genesis Rodriguez,Patricia Clarkson",5.7
485811,tt2034176,Redcon-1,en,49.509,2018-09-07,117,Apocalypse Pictures,United Kingdom,0,0,"Action,Horror,Thriller","Chee Keong Cheung,Steve Horvath,Mark Strange",Chee Keong Cheung,"Oris Erhuero,Carlos Gallardo,Mark Strange",3.9
414191,tt2018069,Our House,en,13.399,2018-07-27,90,"Prospero Pictures,Senator Film,Resolute Films and Entertainment,Elevation Pictures,Davis Entertainment,Rapid Farms Productions,IFC Midnight",Canada,0,0,"Drama,Horror,Mystery","Nathan Parker,Matt Osterman",Anthony Scott Burns,"John Ralston,Thomas Mann,Percy Hynes White",5.3
199928,tt2011311,The Outsider,en,9.019,2018-03-09,120,"Waypoint Entertainment,The Linson Company",United States of America,0,0,"Action,Crime,Drama",Andrew Baldwin,Martin Zandvliet,"Jared Leto,Tadanobu Asano,Kippei Shîna",6.2
429476,tt1999890,Hell Fest,en,13.306,2018-09-27,89,"Valhalla Motion Pictures,Tucker Tooley Entertainment,Ingenuity Studios,Lionsgate",United States of America,5500000,0,"Horror,Thriller","Seth M. Sherwood,Blair Butler,Akela Cooper",Gregory Plotkin,"Cynthea Mercado,Stephen Conroy,Amy Forsyth",5.5
560704,tt1977094,Beyond White Space,en,12.158,2018-12-14,93,"Spoke Lane Entertainment,Filmworks/FX,White Space Productions","United States of America,Hungary",0,0,"Sci-Fi,Thriller","Ryan Colucci,Clay McLeod Chapman",Ken Locsmandi,"Holt McCallany,Zulay Henao,Dave Sheridan",4.5
461783,tt1922544,All These Small Moments,en,3.026,2019-01-17,100,"Jemstone Productions,Vineyard Point Productions,Big Vision Creative",United States of America,0,0,Drama,Melissa Miller Costanzo,Melissa Miller Costanzo,"Brendan Meyer,Molly Ringwald,Brian d&apos;Arcy James",5.7
399402,tt1846589,Hunter Killer,en,29.792,2018-10-19,121,"Original Film,G-BASE,Millennium Films,Hunter Killer Productions,Hishow Entertainment,SprocketHeads,Tucker Tooley Entertainment,Summit Premiere,Lionsgate,Davis Films","China,France,United Kingdom,United States of America",40000000,31672678,"Action,Thriller","Arne Schmidt,Jamie Moss,George Wallace",Donovan Marsh,"Gerard Butler,Gary Oldman,Common",6.6
457712,tt1843303,The VelociPastor,en,10.961,2018-09-28,75,"WildEye Releasing,Hollow Tree Productions",United States of America,36000,0,"Action,Adventure,Comedy",Brendan Steere,Brendan Steere,"Greg Cohan,George Schewnzer,Janice Young",5.0
284054,tt1825683,Black Panther,en,90.66,2018-02-13,135,Marvel Studios,United States of America,200000000,1349926083,"Action,Adventure,Sci-Fi","Ryan Coogler,Joe Robert Cole,Stan Lee",Ryan Coogler,"Chadwick Boseman,Michael B. Jordan,Lupita Nyong&apos;o",7.3
495193,tt1799516,Benji,en,12.247,2018-03-16,87,"Blumhouse Productions,Symbolic Exchange","United Arab Emirates,United States of America",6000000,585333,"Crime,Drama,Family","Brandon Camp,Joe Camp",Brandon Camp,"Gabriel Bateman,Darby Camp,Kiele Sanchez",6.3
514277,tt1773753,Mara,en,10.73,2018-08-22,100,"Moon River Studios,Aloe Entertainment,Lionsgate","United States of America,United Kingdom",5000000,470901,"Crime,Horror,Mystery","Clive Tonge,Jonathan Frank",Clive Tonge,"Olga Kurylenko,Craig Conway,Javier Botet",5.1
471859,tt1759744,Charlie Says,en,9.068,2019-05-10,104,"Epic Level Entertainment,Roxwell Films",United States of America,0,0,"Biography,Crime,Drama","Guinevere Turner,Ed Sanders,Karlene Faith",Mary Harron,"Hannah Murray,Matt Smith,Sosie Bacon",5.9
424694,tt1727824,Bohemian Rhapsody,en,95.892,2018-10-24,135,"GK Films,Regency Enterprises,Queen Films,Tribeca Productions,New Regency Pictures,20th Century Fox","United Kingdom,United States of America",52000000,903992901,"Biography,Drama,Music","Anthony McCarten,Peter Morgan",Bryan Singer,"Rami Malek,Lucy Boynton,Gwilym Lee",7.9
430446,tt1690967,Come Sunday,en,5.762,2018-01-21,106,Endgame Entertainment,United States of America,0,0,"Biography,Drama","Marcus Hinchey,Russell Cobb,Alex Blumberg",Joshua Marston,"Chiwetel Ejiofor,Gerard Catus,Allie McCulloch",6.0
333339,tt1677720,Ready Player One,en,63.451,2018-03-28,140,"Amblin Entertainment,De Line Pictures,Warner Bros. Pictures,Dune Entertainment,Farah Films & Management,Reliance Entertainment,Village Roadshow Pictures",United States of America,175000000,582890172,"Action,Adventure,Sci-Fi","Zak Penn,Ernest Cline",Steven Spielberg,"Tye Sheridan,Olivia Cooke,Ben Mendelsohn",7.4
407451,tt1620680,A Wrinkle in Time,en,16.95,2018-03-08,109,"Whitaker Entertainment,Walt Disney Pictures",United States of America,103000000,132675864,"Adventure,Family,Fantasy","Jennifer Lee,Jeff Stockwell,Madeleine L&apos;Engle",Ava DuVernay,"Storm Reid,Oprah Winfrey,Reese Witherspoon",4.2
399035,tt1590193,The Commuter,en,22.569,2018-01-11,104,"StudioCanal,Ombra Films,TF1 Films Production,The Picture Company,Canal+,Ciné+,China Film Group Corporation,Bona Film Group,Pinewood Studios,Lionsgate","Canada,China,France,United Kingdom,United States of America",30000000,119942387,"Action,Mystery,Thriller","Byron Willinger,Philip de Blasi,Ryan Engle",Jaume Collet-Serra,"Liam Neeson,Vera Farmiga,Patrick Wilson",6.3
505579,tt2237324,Bent,en,14.313,2018-03-09,96,"Grindstone Entertainment Group,Groove Tails Productions,Primary Wave Entertainment,Rod Movies AIE,AMBI Group","Spain,United States of America",0,55429,"Action,Crime,Drama","Bobby Moresco,Joseph P. O&apos;Donnell",Bobby Moresco,"Karl Urban,Sofía Vergara,Andy Garcia",5.2
468219,tt3525168,Dead in a Week (Or Your Money Back),en,8.822,2018-09-12,90,"Guild of Assassins,Rather Good Films",United Kingdom,0,0,"Comedy,Drama",Tom Edmunds,Tom Edmunds,"Tom Wilkinson,Aneurin Barnard,Marion Bailey",6.2
338598,tt3526622,Slay Belles,en,2.554,2018-12-04,77,Epic Pictures,United States of America,0,0,"Adventure,Comedy,Horror","Jessica Luhrssen,Dan Walker",Dan Walker,"Barry Bostwick,Kristina Klebe,Susan Slaughter",4.3
512412,tt3588588,Backtrace,en,15.379,2018-12-14,87,"Diamond Films,Highland Film Group,Ingenious Media,Potato Eater Productions,Lionsgate,The Fyzz,EFO Films,Happinet Pictures","United States of America,Canada",0,0,"Action,Crime,Drama",Mike Maples,Brian A. Miller,"Ryan Guzman,Sylvester Stallone,Meadow Williams",3.8
341735,tt4682136,The Seagull,en,7.713,2018-05-11,98,"KGB Media,Mar-Key Pictures",United States of America,0,1057421,"Comedy,Drama,Romance","Anton Chekhov,Stephen Karam",Michael Mayer,"Annette Bening,Corey Stoll,Glenn Fleshler",5.7
339380,tt4669788,On the Basis of Sex,en,29.908,2018-12-25,120,"Robert Cort Productions,Participant,Focus Features,DreamWorks Pictures",United States of America,20000000,38673750,"Biography,Drama",Daniel Stiepleman,Mimi Leder,"Felicity Jones,Armie Hammer,Justin Theroux",7.1
426249,tt4669296,Lords of Chaos,en,9.972,2018-09-20,118,"ELEVEN ARTS Studios,Chimney Poland,Insurgent Docs,RSA Films,Scott Free Productions,4 1/2,20th Century Fox,Vice Studios","Norway,Sweden,United Kingdom",0,365353,"Biography,Drama,Horror","Dennis Magnusson,Jonas Åkerlund,Michael Moynihan",Jonas Åkerlund,"Rory Culkin,Emory Cohen,Jack Kilmer",6.6
399248,tt4669264,Beirut,en,8.353,2018-04-11,110,"Radar Pictures,ShivHans Pictures,Universal Pictures",United States of America,0,7509436,"Action,Crime,Drama",Tony Gilroy,Brad Anderson,"Jon Hamm,Jay Potter,Khalid Benchagra",6.5
510284,tt4638148,Braid,en,9.239,2019-01-10,85,"Wandering Bard,Somina Pictures",United States of America,0,0,"Crime,Horror,Mystery",Mitzi Peirone,Mitzi Peirone,"Madeline Brewer,Imogen Waterhouse,Sarah Hay",5.2
324857,tt4633694,Spider-Man: Into the Spider-Verse,en,87.191,2018-12-14,117,"Columbia Pictures,Lord Miller Productions,Pascal Pictures,Sony Pictures Animation,Avi Arad Productions",United States of America,90000000,375540831,"Animation,Action,Adventure","Phil Lord,Rodney Rothman","Bob Persichetti,Peter Ramsey,Rodney Rothman","Shameik Moore,Jake Johnson,Hailee Steinfeld",8.4
399440,tt4614612,Peterloo,en,7.377,2018-11-01,154,"Thin Man Films,Film4 Productions,Amazon Studios,BFI Film Fund,BFI",United Kingdom,0,0,"Drama,History",Mike Leigh,Mike Leigh,"Rory Kinnear,Maxine Peake,Neil Bell",6.5
467952,tt4602066,The Catcher Was a Spy,en,10.102,2018-06-22,94,"Serena Films,Animus Films,PalmStar Media",United States of America,0,0,"Biography,Drama,History","Robert Rodat,Nicholas Dawidoff",Ben Lewin,"Paul Rudd,Pierfrancesco Favino,Tom Wilkinson",6.2
401847,tt4595882,Can You Ever Forgive Me?,en,10.295,2018-10-19,107,"Archer Gray,Fox Searchlight Pictures",United States of America,0,8586944,"Biography,Comedy,Crime","Nicole Holofcener,Jeff Whitty",Marielle Heller,"Melissa McCarthy,Richard E. Grant,Dolly Wells",7.1
521647,tt4594836,Darc,en,14.18,2018-05-01,97,Julius R. Nasso Productions,United States of America,0,0,"Action,Crime,Thriller","Tony Schiena,Dennis Venter",Julius R. Nasso,"Tony Schiena,Armand Assante,Kippei Shîna",5.8
347375,tt4560436,Mile 22,en,20.532,2018-08-16,95,"STX Entertainment,Closest to the Hole Productions,Film 44,The Hideaway Entertainment,Huayi Brothers Pictures,Tang Media Productions,Leverage Entertainment","China,Colombia,United States of America",35000000,66308758,"Action,Thriller","Graham Roland,Lea Carpenter",Peter Berg,"Mark Wahlberg,Lauren Cohan,Iko Uwais",6.1
438808,tt4537896,White Boy Rick,en,21.786,2018-09-14,111,"Studio 8,Protozoa Pictures,LBI Productions,Columbia Pictures",United States of America,29000000,26000000,"Crime,Drama","Andy Weiss,Logan Miller,Noah Miller",Yann Demange,"Matthew McConaughey,Richie Merritt,Bel Powley",6.5
375588,tt4532826,Robin Hood,en,26.06,2018-11-21,116,"Appian Way,Safehouse Pictures,Summit Entertainment,Thunder Road,TIK Films,EMG Management,Emperor Motion Pictures,Lionsgate",United States of America,100000000,86493046,"Action,Adventure,Drama","Ben Chandler,David James Kelly",Otto Bathurst,"Taron Egerton,Jamie Foxx,Ben Mendelsohn",5.3
438799,tt4530422,Overlord,en,24.292,2018-11-01,110,"Bad Robot,Paramount","Canada,United States of America",38000000,41657844,"Action,Horror,Sci-Fi","Billy Ray,Mark L. Smith",Julius Avery,"Jovan Adepo,Wyatt Russell,Mathilde Ollivier",6.6
486606,tt4524418,Warfighter,en,3.017,2018-06-06,105,Fire Born Studios,United States of America,0,0,"Action,Drama,Romance","Jerry G. Angelo,Kerry Patton",Jerry G. Angelo,"Jerry G. Angelo,Paul Logan,Isaac C. Singleton Jr.",3.9
336843,tt4500922,Maze Runner: The Death Cure,en,51.934,2018-01-10,143,"Gotham Group,Temple Hill Entertainment,20th Century Fox",United States of America,62000000,288175335,"Action,Adventure,Sci-Fi","T.S. Nowlin,James Dashner",Wes Ball,"Dylan O&apos;Brien,Ki Hong Lee,Kaya Scodelario",6.2
506612,tt4489624,Nae Pasaran,en,1.414,2018-11-02,94,Debasers Filums,United Kingdom,72275,0,"Documentary,Animation,History",Felipe Bustos Sierra,Felipe Bustos Sierra,"Bob Fulton,Stuart Barrie,John Keenan",7.9
537681,tt4481066,Giant Little Ones,en,11.302,2019-01-03,93,"Euclid 431 Pictures,Scythia Films,Storyboard Entertainment,Sugar Shack Productions","Canada,United States of America",0,0,Drama,Keith Behrman,Keith Behrman,"Josh Wiggins,Darren Mann,Taylor Hickson",7.2
337167,tt4477536,Fifty Shades Freed,en,175.333,2018-01-17,105,"Universal Pictures,Perfect World Pictures",United States of America,55000000,368307760,"Drama,Romance,Thriller","Niall Leonard,E.L. James",James Foley,"Dakota Johnson,Jamie Dornan,Eric Johnson",4.5
463325,tt4469518,Genesis,en,4.021,2018-04-21,114,"Genesis Films,Vistaar Religare Film Fund,White Hot Productions",United Kingdom,0,0,Sci-Fi,"Freddie Hutton-Mills,Bart Ruspoli","Freddie Hutton-Mills,Bart Ruspoli","Olivia Grant,Chiké Okonkwo,Amrita Acharia",3.3
339976,tt4465572,American Woman,en,8.061,2018-06-07,111,"Scott Free Productions,Romulus Entertainment",United States of America,0,0,"Drama,Mystery",Brad Ingelsby,Jake Scott,"Sienna Miller,Sky Ferreira,Kentucker Audley",6.8
448916,tt4575328,2036 Origin Unknown,en,11.124,2018-06-08,94,"Parkgate Entertainment,Origin Unknown Films,Metrol Technology,Head Gear Films,Gravitas Ventures",United Kingdom,0,0,"Action,Sci-Fi,Thriller","Hasraf Dulull,Austen Atkinson,Gary Hall",Hasraf Dulull,"Katee Sackhoff,Ray Fearon,Julie Cox",4.3
353576,tt4685806,The Con Is On,en,15.478,2018-05-04,95,"Autumn Productions,BondIt,Buffalo 8,Fortitude International,Evolution Entertainment,Pelican Point Media,Lionsgate","Turkey,United Kingdom,United States of America",13000000,0,"Comedy,Crime","James Oakley,Alex Michaelides",James Oakley,"Dot Cosgrove,Uma Thurman,Tim Roth",3.8
554979,tt4694366,Mail Order Monster,en,3.541,2018-11-06,89,"Jax Productions,Stay Relevant Productions",United States of America,0,0,"Drama,Family,Sci-Fi","Marc Prey,Paulina Lagudi Ulrich",Paulina Lagudi Ulrich,"Charisma Carpenter,Josh Hopkins,Emma Rayne Lyle",4.7
375107,tt4940416,Duck Duck Goose,en,12.611,2018-03-09,82,"Original Force Animation,GFM Animation,Wanda Pictures",China,0,0,"Animation,Adventure,Comedy","Christopher Jenkins,Rob Muir,Scott Atkinson",Christopher Jenkins,"Jim Gaffigan,Zendaya,Lance Lim",5.7
426793,tt4922674,Parallel,en,10.721,2018-04-10,104,"Bron Studios,Creative Wealth Media Finance",Canada,0,0,"Drama,Mystery,Sci-Fi",Scott Blaszak,Isaac Ezban,"Aml Ameen,Martin Wallström,Georgia King",5.8
353081,tt4912910,Mission: Impossible - Fallout,en,49.598,2018-07-13,147,"Paramount,Bad Robot,Skydance Media,TC Productions",United States of America,178000000,791657398,"Action,Adventure,Thriller","Bruce Geller,Christopher McQuarrie",Christopher McQuarrie,"Tom Cruise,Henry Cavill,Ving Rhames",7.7
461923,tt4908174,Breaking Brooklyn,en,2.775,2018-05-25,97,"Opposite Field Pictures,Take 3 Productions,1991 Broadway Theatre Group",United States of America,0,0,"Drama,Family,Music","Paul Becker,Rory Owen Delaney",Paul Becker,"Colin Critchley,Nathan Kress,Madeleine Mantock",5.6
351286,tt4881806,Jurassic World: Fallen Kingdom,en,78.313,2018-06-22,129,"Amblin Entertainment,Universal Pictures",United States of America,170000000,1310466296,"Action,Adventure,Sci-Fi","Derek Connolly,Colin Trevorrow,Michael Crichton",J.A. Bayona,"Chris Pratt,Bryce Dallas Howard,Rafe Spall",6.1
472734,tt4878482,Dumplin',en,11.88,2018-12-20,110,"Echo Films,COTA Films",United States of America,0,0,"Comedy,Drama","Kristin Hahn,Julie Murphy",Anne Fletcher,"Danielle Macdonald,Jennifer Aniston,Odeya Rush",6.5
535437,tt4867110,Swiped,en,8.82,2018-11-06,93,Night Dove Pictures,United States of America,0,0,"Comedy,Romance",Ann Deborah Fishman,Ann Deborah Fishman,"Kendall Ryan Sanders,Noah Centineo,Nathan Gamble",2.8
375785,tt4859168,Then Came You,en,9.624,2019-02-01,97,"BCDF Pictures,Voltage Pictures",United States of America,0,0,"Adventure,Comedy,Drama",Fergal Rock,Peter Hutchings,"Asa Butterfield,Maisie Williams,Nina Dobrev",6.9
376865,tt4827558,High Life,en,12.122,2018-09-26,113,"Wild Bunch,ARTE France Cinéma,Canal+,Pandora Film,Andrew Lauren Productions,Alcatraz Films,The Apocalypse Films,Madants,Ciné+,ZDF,BFI,BFI Film Fund","France,Germany,Poland,United Kingdom,United States of America",8933400,2133033,"Adventure,Drama,Horror","Claire Denis,Jean-Pol Fargeau,Geoff Cox",Claire Denis,"Robert Pattinson,Juliette Binoche,André 3000",5.8
419478,tt4799066,Midnight Sun,en,24.885,2018-03-22,91,"Boies/Schiller Film Group,Wrigley Pictures,Universal Pictures",United States of America,2800000,27365467,"Drama,Romance","Kenji Bando,Eric Kirsten",Scott Speer,"Bella Thorne,Patrick Schwarzenegger,Rob Riggle",6.6
457312,tt4789822,Pickings,en,1.954,2018-03-02,103,"Dark Passage Films,Digital Magic Entertainment,Visuals by Cleverchimp",United States of America,350000,0,"Comedy,Crime,Thriller",Usher Morgan,Usher Morgan,"Katie Vincent,Michelle Holland,Edwin Lee Guzman",5.1
345940,tt4779682,The Meg,en,59.511,2018-08-09,113,"Apelles Entertainment,Gravity Pictures,Di Bonaventura Pictures,Flagship Entertainment Group,Maeday Productions,Warner Bros. Pictures","China,United States of America",150000000,530517320,"Action,Horror,Sci-Fi","Dean Georgaris,Jon Hoeber,Erich Hoeber",Jon Turteltaub,"Jason Statham,Bingbing Li,Rainn Wilson",5.6
311307,tt4762824,The Legacy of a Whitetail Deer Hunter,en,9.112,2018-03-10,83,"Rough House Pictures,Scott Rudin Productions",United States of America,0,0,"Comedy,Drama","Jody Hill,Danny McBride,John Carcieri",Jody Hill,"Josh Brolin,Danny McBride,Montana Jordan",5.5
505058,tt4761916,Unfriended: Dark Web,en,16.645,2018-07-19,93,"Universal Pictures,Blumhouse Productions,Bazelevs Entertainment",United States of America,1000000,16024987,"Horror,Mystery,Thriller",Stephen Susco,Stephen Susco,"Colin Woodell,Stephanie Nogueras,Betty Gabriel",6.0
345934,tt4743226,Air Strike,en,14.407,2018-10-26,120,"Origin Artistic,Shanghai Film Group,China Film Group Corporation",China,65000000,0,"Action,Adventure,Drama",Ping Chen,Xiao Feng,"Ye Liu,Bruce Willis,Song Seung-heon",3.2
345935,tt4738776,Half Magic,en,4.286,2018-02-23,94,"The See,The Bubble Factory",United States of America,0,0,"Comedy,Romance",Heather Graham,Heather Graham,"Heather Graham,Angela Kinsey,Stephanie Beatriz",4.7
457243,tt4712076,The Long Dumb Road,en,5.208,2018-11-09,90,"Gamechanger Films,Pretty Good Films,Ten Acre Films",United States of America,0,0,Comedy,"Hannah Fidell,Carson Mell",Hannah Fidell,"Tony Revolori,David DeLao,Lora Martinez-Cunningham",6.1
476046,tt4702826,Birthmarked,en,4.691,2018-03-30,90,"Item 7,Téléfilm Canada,SODEC,Irish Film Industry,Screen Ireland,Aqute Media,The Movie Network,Super Channel,Canadian Film Centre (CFC),Just For Laughs Television,Birthmarked Productions Inc.,Parallel Films,Les Films Séville","Canada,Ireland",0,0,Comedy,"Marc Tulin,Emanuel Hoss-Desmarais",Emanuel Hoss-Desmarais,"Matthew Goode,Toni Collette,Andreas Apergis",5.7
387592,tt4701724,Early Man,en,15.431,2018-01-26,89,"Aardman,StudioCanal,Creative Skillset's Skills Investment Fund,BFI,BFI Film Fund,Summit Entertainment,Lionsgate","France,United Kingdom,United States of America",50000000,53431158,"Animation,Adventure,Comedy","Mark Burton,James Higginson,Nick Park",Nick Park,"Eddie Redmayne,Tom Hiddleston,Maisie Williams",6.1
385332,tt4463816,Terminal,en,11.522,2018-05-10,95,"LuckyChap Entertainment,Beagle Pug Films,Highland Film Group,Ruyi Films,Miscellaneous Entertainment,Hassell Free Production,Subotica Entertainment,Rapid Farms Productions","United States of America,United Kingdom,Hong Kong,Ireland,Hungary",0,843970,"Comedy,Crime,Drama",Vaughn Stein,Vaughn Stein,"Margot Robbie,Simon Pegg,Dexter Fletcher",5.3
430011,tt4454078,Supercon,en,4.252,2018-04-27,100,MOmentum Productions,United States of America,0,0,"Action,Comedy","Zak Knutson,Andy Sipes,Dana Snyder",Zak Knutson,"Ryan Kwanten,Russell Peters,Maggie Grace",3.7
347392,tt4411234,Slice,en,7.097,2018-09-10,82,N2ition Cinema,United States of America,1000000,0,"Comedy,Crime,Fantasy",Austin Vesely,Austin Vesely,"Zazie Beetz,Chance the Rapper,Rae Gray",4.6
538604,tt3960240,The After Party,en,12.482,2018-08-24,89,"Def Pictures,Defiant Love Productions,Electric City Entertainment,Hunting Lane Films,Live Nation Productions,Paramount,Five All in the Fifth Entertainment",United States of America,0,0,"Comedy,Music",Ian Edelman,Ian Edelman,"Harrison Holzer,Kyle,Jordan Rock",5.8
535845,tt3920820,Brian Banks,en,33.358,2019-08-09,99,"ShivHans Pictures,Gidden Media",United States of America,10000000,4300000,"Biography,Drama,Sport",Doug Atchison,Tom Shadyac,"Aldis Hodge,Greg Kinnear,Sherri Shepherd",7.2
537523,tt3908826,Deadly Crush,en,2.756,2020-02-27,85,You Never Know Productions,United States of America,0,0,"Horror,Thriller",Dakota Aesquivel,Dakota Aesquivel,"William Sadler,Courtney Gains,James William O&apos;Halloran",3.9
